Year	Item Number	Bar Code	Product Name	Vendor Name	Item Group	Item type	Sub Brand ID	Inventory Unit	Availabe Physcial Quantity Pcs	Packing	Availabe Physcial Quantity CTN	Sales Unit	Cost Price	Stock Total Value	Sales Price	Total Selling Price	Conversion Rate	Date	Profit_Margin	Revenue	Inventory_Value	Product_Category	Promo Revenue %	Rolling_Revenue	YearMonth
2023	1000008	6.38E+12	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	703	11	63.91	PCS	4.16	2927.11	4.88	3432.75	0.090909091	14-06-2023	17.27	2442.61	2927.11	Electronics	0	4074.173333	2022-01
2023	1000029	29600000000	Product_0029	Vendor_B	Group_AA	PROMO	SubBrand_01	PCS	1031	24	42.96	CTN	1.65	1705.59	1.57	1619.14	0.041666667	14-06-2023	-5.07	1403.84	1705.59	Health & Beauty	0.532921555	3783.463333	2022-01
2023	1000015	3.3E+12	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1074	26	41.31	PCS	1.76	1890.31	2.78	2989.88	0.038461538	14-06-2023	58.17	2230.63	1890.31	Clothing	0	2025.693333	2022-01
2023	1000032	7.48E+12	Product_0032	Vendor_A	Group_AA	PROMO	SubBrand_04	PCS	965	27	35.74	PCS	2.29	2208.15	2.55	2456.96	0.037037037	14-06-2023	11.27	1870.56	2208.15	Sports & Outdoors	0.039937326	1835.01	2022-01
2023	1000043	2.01E+12	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2689	27	99.59	CTN	2.17	5835.27	3.15	8479.5	0.037037037	14-06-2023	45.31	8266.86	5835.27	Toys & Games	0	4122.683333	2022-01
2023	1000020	7.54E+11	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	780	14	55.71	PCS	5.47	4262.91	7.04	5488.61	0.071428571	14-06-2023	28.75	4305.7	4262.91	Books & Media	0	4814.373333	2022-01
2023	1000010	7.66E+11	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	790	15	52.67	PCS	3.53	2791.26	4.16	3288.93	0.066666667	14-06-2023	17.83	2710.33	2791.26	Food & Beverages	0	5094.296667	2022-01
2023	1000013	8.56E+11	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1346	17	79.18	PCS	2.52	3386.69	3.68	4952.39	0.058823529	15-06-2023	46.23	4405.72	3386.69	Health & Beauty	0	3807.25	2022-01
2023	1000015	3.06E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1135	25	45.4	PCS	1.49	1687.67	2.23	2531.48	0.04	15-06-2023	50	2129.45	1687.67	Clothing	0	3081.833333	2022-01
2023	1000013	82700000000	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1333	13	102.54	PCS	2.32	3092.6	3.44	4583	0.076923077	15-06-2023	48.19	3774.63	3092.6	Health & Beauty	0	3436.6	2022-01
2023	1000013	7.9E+12	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1375	17	80.88	CTN	2.52	3470.81	3.76	5170.91	0.058823529	15-06-2023	48.98	4487.44	3470.81	Health & Beauty	0	3463.84	2022-01
2023	1000020	9.47E+12	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	1094	19	57.58	PCS	5.72	6253.54	7.63	8345.42	0.052631579	15-06-2023	33.45	7626.86	6253.54	Books & Media	0	5296.31	2022-01
2023	1000017	56900000000	Product_0017	Vendor_D	Group_AA	CLEARANCE	SubBrand_04	PCS	2213	17	130.18	CTN	4.88	10791.69	2.93	6481.35	0.058823529	15-06-2023	-39.94	6443.25	10791.69	Electronics	0	6185.85	2022-01
2023	1000015	6.96E+12	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1271	19	66.89	PCS	1.55	1975.38	2.4	3045.13	0.052631579	15-06-2023	54.15	2800.99	1975.38	Clothing	0	5623.7	2022-01
2023	1000029	4.37E+12	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	813	18	45.17	CTN	1.59	1293.2	2.42	1963.54	0.055555556	15-06-2023	51.84	1887.24	1293.2	Health & Beauty	0	3710.493333	2022-01
2023	1000043	7.53E+11	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2039	27	75.52	PCS	2.23	4553.48	3.13	6389.48	0.037037037	15-06-2023	40.32	4782.43	4553.48	Toys & Games	0	3156.886667	2022-01
2023	1000046	10800000000	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1285	24	53.54	PCS	2.32	2985.94	2.78	3577.72	0.041666667	16-06-2023	19.82	3002.35	2985.94	Electronics	0	3224.006667	2022-01
2023	1000013	9.71E+11	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1372	20	68.6	PCS	2.67	3661.88	3.91	5363.76	0.05	16-06-2023	46.48	5072.89	3661.88	Health & Beauty	0	4285.89	2022-01
2023	1000032	9.89E+12	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	1029	26	39.58	CTN	2.54	2616.92	3.22	3310.82	0.038461538	16-06-2023	26.52	2898.42	2616.92	Sports & Outdoors	0	3657.886667	2022-01
2023	1000010	6.57E+11	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	516	15	34.4	PCS	3.76	1942.11	4.5	2319.65	0.066666667	16-06-2023	19.44	1715.25	1942.11	Food & Beverages	0	3228.853333	2022-01
2023	1000008	1.27E+11	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	740	11	67.27	PCS	3.49	2583.86	4.34	3213.04	0.090909091	16-06-2023	24.35	2655.51	2583.86	Electronics	0	2423.06	2022-01
2023	1000049	3.21E+11	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2254	8	281.75	PCS	2.29	5162.95	3.21	7235.16	0.125	16-06-2023	40.14	5315.08	5162.95	Toys & Games	0	3228.613333	2022-01
2023	1000046	3.63E+12	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1095	16	68.44	PCS	2.29	2507.89	2.77	3032.56	0.0625	16-06-2023	20.92	2776.96	2507.89	Electronics	0	3582.516667	2022-01
2023	1000020	32800000000	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	1143	20	57.15	CTN	4.86	5549.8	5.93	6780.35	0.05	16-06-2023	22.17	5266.87	5549.8	Books & Media	0	4452.97	2022-01
2023	1000032	2.13E+11	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	1004	14	71.71	PCS	2.5	2508.69	3.49	3504.23	0.071428571	16-06-2023	39.68	3136.51	2508.69	Sports & Outdoors	0	3726.78	2022-01
2023	1000049	9.21E+12	Product_0049	Vendor_A	Group_AA	PROMO	SubBrand_01	PCS	2861	19	150.58	PCS	2.22	6339.83	2.28	6518.39	0.052631579	17-06-2023	2.82	6379.09	6339.83	Toys & Games	0.854373872	4927.49	2022-01
2023	1000043	41300000000	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2659	24	110.79	CTN	2.18	5805.51	3.13	8327.61	0.041666667	17-06-2023	43.44	8266.86	5805.51	Toys & Games	0	5927.486667	2022-01
2023	1000029	1.88E+12	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	914	10	91.4	PCS	1.53	1394.62	2.1	1922.57	0.1	17-06-2023	37.86	1737.52	1394.62	Health & Beauty	0	5461.156667	2022-01
2023	1000017	14100000000	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	1872	13	144	PCS	4.2	7864.77	4.84	9064.4	0.076923077	17-06-2023	15.25	8653.85	7864.77	Electronics	0	6219.41	2022-01
2023	1000008	5.15E+11	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	759	21	36.14	PCS	4.18	3175.71	5.09	3864.4	0.047619048	17-06-2023	21.69	3596.95	3175.71	Electronics	0	4662.773333	2022-01
2023	1000010	3.1E+12	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	619	27	22.93	PCS	3.84	2376.25	4.76	2943.85	0.037037037	17-06-2023	23.89	2843.67	2376.25	Food & Beverages	0	5031.49	2022-01
2023	1000049	3.17E+11	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2593	23	112.74	PCS	2.14	5545.43	3	7768.95	0.043478261	17-06-2023	40.1	7555.71	5545.43	Toys & Games	0	4665.443333	2022-01
2023	1000046	73400000000	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1036	19	54.53	PCS	2.28	2364.02	2.65	2747.82	0.052631579	17-06-2023	16.23	2343.95	2364.02	Electronics	0	4247.776667	2022-01
2023	1000043	7.87E+11	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2124	22	96.55	PCS	2.29	4863.81	3.44	7298.87	0.045454545	17-06-2023	50.07	5915.56	4863.81	Toys & Games	0	5271.74	2022-01
2023	1000043	3.73E+12	Product_0043	Vendor_C	Group_AA	PROMO	SubBrand_02	PCS	2520	26	96.92	PCS	2.22	5602.06	2.61	6583.03	0.038461538	18-06-2023	17.51	4856.74	5602.06	Toys & Games	0.004944652	4372.083333	2022-01
2023	1000008	91400000000	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	774	26	29.77	PCS	3.66	2831.27	4.55	3523.93	0.038461538	18-06-2023	24.46	3043.43	2831.27	Electronics	0	4605.243333	2022-01
2023	1000015	9.68E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1275	16	79.69	PCS	1.6	2043.61	2.61	3332.59	0.0625	18-06-2023	63.07	3141.1	2043.61	Clothing	0	3680.423333	2022-01
2023	1000029	6.79E+12	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	1325	16	82.81	PCS	1.63	2163.77	2.36	3124.4	0.0625	18-06-2023	44.4	2356.19	2163.77	Health & Beauty	0	2846.906667	2022-01
2023	1000020	98500000000	Product_0020	Vendor_D	Group_AA	PROMO	SubBrand_02	PCS	987	14	70.5	PCS	4.85	4783.68	4.95	4883.62	0.071428571	18-06-2023	2.09	4033.88	4783.68	Books & Media	0.651072237	3177.056667	2022-01
2023	1000015	5.38E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1115	21	53.1	PCS	1.47	1636.2	2.17	2420.05	0.047619048	18-06-2023	47.91	2199.73	1636.2	Clothing	0	2863.266667	2022-01
2023	1000029	5.11E+11	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	911	23	39.61	PCS	1.53	1391.78	2.29	2084.56	0.043478261	18-06-2023	49.78	1542.51	1391.78	Health & Beauty	0	2592.04	2022-01
2023	1000020	3.63E+11	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	966	23	42	PCS	5.38	5201.33	7.19	6945.03	0.043478261	18-06-2023	33.52	6687.72	5201.33	Books & Media	0	3476.653333	2022-01
2023	1000046	8.44E+12	Product_0046	Vendor_B	Group_AA	PROMO	SubBrand_04	PCS	1259	11	114.45	CTN	2	2511.82	2.04	2572.49	0.090909091	18-06-2023	2.42	1965.22	2511.82	Electronics	0.130245757	3398.483333	2022-01
2023	1000017	8.19E+12	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	1932	9	214.67	CTN	4.35	8412.12	5.08	9808.85	0.111111111	19-06-2023	16.6	7899.63	8412.12	Electronics	0	5517.523333	2022-01
2023	1000049	1.55E+11	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2204	12	183.67	PCS	2.28	5035.23	3.58	7898.89	0.083333333	19-06-2023	56.87	7446.29	5035.23	Toys & Games	0	5770.38	2022-01
2023	1000017	70300000000	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	1794	14	128.14	CTN	4.48	8035.36	5.47	9804.32	0.071428571	19-06-2023	22.01	8156.45	8035.36	Electronics	0	7834.123333	2022-01
2023	1000010	1.69E+12	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	673	21	32.05	CTN	3.72	2500.33	4.49	3019.61	0.047619048	19-06-2023	20.77	2968.54	2500.33	Food & Beverages	0	6190.426667	2022-01
2023	1000013	9.61E+12	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1414	27	52.37	PCS	2.58	3654.44	3.78	5350.17	0.037037037	19-06-2023	46.4	5278.29	3654.44	Health & Beauty	0	5467.76	2022-01
2023	1000008	3.48E+12	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	578	26	22.23	PCS	4.18	2413.87	5.21	3009.68	0.038461538	19-06-2023	24.68	2904.15	2413.87	Electronics	0	3716.993333	2022-01
2023	1000032	5.81E+12	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	1230	11	111.82	PCS	2.44	3003.95	3.3	4056.16	0.090909091	19-06-2023	35.03	3335.45	3003.95	Sports & Outdoors	0	3839.296667	2022-01
2023	1000046	62600000000	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	869	16	54.31	PCS	2.26	1961.53	2.66	2314.77	0.0625	19-06-2023	18.01	2117.13	1961.53	Electronics	0	2785.576667	2022-01
2023	1000049	9.86E+12	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2906	11	264.18	PCS	2.24	6502.05	3.53	10253.23	0.090909091	19-06-2023	57.69	8750.13	6502.05	Toys & Games	0	4734.236667	2022-01
2023	1000015	7.53E+12	Product_0015	Vendor_C	Group_AA	PROMO	SubBrand_03	PCS	1342	22	61	CTN	1.74	2339.16	2.06	2771.01	0.045454545	20-06-2023	18.46	2053.94	2339.16	Clothing	0.716125492	4307.066667	2022-01
2023	1000020	2.19E+12	Product_0020	Vendor_D	Group_AA	PROMO	SubBrand_02	PCS	1034	10	103.4	CTN	5.72	5915.36	6.41	6632.53	0.1	20-06-2023	12.12	6570.81	5915.36	Books & Media	0.127074522	5791.626667	2022-01
2023	1000043	2.48E+11	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2228	9	247.56	PCS	2.11	4696.4	3.09	6876.83	0.111111111	20-06-2023	46.43	6549.17	4696.4	Toys & Games	0	5057.973333	2022-01
2023	1000013	8.53E+12	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1464	14	104.57	PCS	2.34	3425.08	3.24	4737.63	0.071428571	20-06-2023	38.32	4468.93	3425.08	Health & Beauty	0	5862.97	2022-01
2023	1000010	8.24E+11	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	647	12	53.92	PCS	3.75	2426.2	4.34	2806.43	0.083333333	20-06-2023	15.67	2425.28	2426.2	Food & Beverages	0	4481.126667	2022-01
2023	1000032	3.99E+12	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	1006	24	41.92	CTN	2.42	2433	3.07	3089.95	0.041666667	20-06-2023	27	2300.08	2433	Sports & Outdoors	0	3064.763333	2022-01
2023	1000017	6.3E+11	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	2398	15	159.87	PCS	4.87	11675.65	5.75	13797.61	0.066666667	20-06-2023	18.17	13361.98	11675.65	Electronics	0	6029.113333	2022-01
2023	1000010	13000000000	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	614	11	55.82	PCS	3.97	2436.28	4.89	3000.52	0.090909091	20-06-2023	23.16	2206.18	2436.28	Food & Beverages	0	5956.08	2022-01
2023	1000029	2.8E+11	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	1153	15	76.87	PCS	1.61	1852.88	2.33	2684.8	0.066666667	20-06-2023	44.9	2638.41	1852.88	Health & Beauty	0	6068.856667	2022-01
2023	1000013	46300000000	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1467	27	54.33	PCS	2.51	3688.28	3.77	5523.55	0.037037037	20-06-2023	49.76	5377.18	3688.28	Health & Beauty	0	3407.256667	2022-01
2023	1000020	9.3E+11	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	1129	25	45.16	PCS	5.72	6460.68	7.71	8708.36	0.04	21-06-2023	34.79	6539.66	6460.68	Books & Media	0	4851.75	2022-01
2023	1000015	6.32E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1347	9	149.67	PCS	1.72	2320.27	2.8	3775.98	0.111111111	21-06-2023	62.74	2723.81	2320.27	Clothing	0	4880.216667	2022-01
2023	1000008	95200000000	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	808	12	67.33	PCS	3.62	2924.19	4.33	3499.74	0.083333333	21-06-2023	19.68	2734.66	2924.19	Electronics	0	3999.376667	2022-01
2023	1000032	2.69E+12	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	966	13	74.31	CTN	2.48	2391.67	3.2	3093.27	0.076923077	21-06-2023	29.34	2295.11	2391.67	Sports & Outdoors	0	2584.526667	2022-01
2023	1000020	8.16E+12	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	930	17	54.71	PCS	5.38	5002.21	7.05	6554.83	0.058823529	21-06-2023	31.04	5269.16	5002.21	Books & Media	0	3432.976667	2022-01
2023	1000010	4.65E+12	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	593	25	23.72	CTN	3.86	2291.01	4.83	2861.64	0.04	21-06-2023	24.91	2317.25	2291.01	Food & Beverages	0	3293.84	2022-01
2023	1000008	9.95E+11	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	604	23	26.26	PCS	3.61	2183.05	4.27	2576.63	0.043478261	21-06-2023	18.03	2378.13	2183.05	Electronics	0	3321.513333	2022-01
2023	1000017	4.99E+11	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	2165	15	144.33	PCS	4.05	8765.56	4.99	10809.4	0.066666667	21-06-2023	23.32	10049.78	8765.56	Electronics	0	4915.053333	2022-01
2023	1000029	1.47E+11	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	1201	11	109.18	CTN	1.6	1921.02	2.46	2959.34	0.090909091	21-06-2023	54.05	2414.36	1921.02	Health & Beauty	0	4947.423333	2022-01
2023	1000032	34000000000	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	834	20	41.7	PCS	2.5	2086.71	3.38	2822.66	0.05	22-06-2023	35.27	2200.43	2086.71	Sports & Outdoors	0	4888.19	2022-01
2023	1000013	7.3E+11	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1528	12	127.33	PCS	2.54	3874.76	3.8	5801.2	0.083333333	22-06-2023	49.72	5388.69	3874.76	Health & Beauty	0	3334.493333	2022-01
2023	1000049	8.78E+12	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2496	27	92.44	PCS	2.24	5602.86	3.57	8901.4	0.037037037	22-06-2023	58.87	7902.14	5602.86	Toys & Games	0	5163.753333	2022-01
2023	1000043	63300000000	Product_0043	Vendor_C	Group_AA	PROMO	SubBrand_02	PCS	2588	10	258.8	PCS	2.1	5435.83	1.99	5161.89	0.1	22-06-2023	-5.04	4993.06	5435.83	Toys & Games	0.4797617	6094.63	2022-01
2023	1000046	79800000000	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1337	27	49.52	CTN	2.06	2753.52	2.54	3397.9	0.037037037	22-06-2023	23.4	2564.74	2753.52	Electronics	0	5153.313333	2022-01
2023	1000015	8.31E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1299	9	144.33	CTN	1.56	2020.96	2.54	3295.81	0.111111111	22-06-2023	63.08	2364.43	2020.96	Clothing	0	3307.41	2022-01
2023	1000046	1E+11	Product_0046	Vendor_B	Group_AA	PROMO	SubBrand_04	PCS	913	23	39.7	PCS	2.08	1897.7	1.98	1810.93	0.043478261	22-06-2023	-4.57	1337.84	1897.7	Electronics	0.33888844	2089.003333	2022-01
2023	1000049	1.54E+12	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	3157	8	394.63	PCS	2.1	6631.06	3.14	9915.39	0.125	22-06-2023	49.53	8103.61	6631.06	Toys & Games	0	3935.293333	2022-01
2023	1000008	1.16E+11	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	503	25	20.12	PCS	3.76	1890.74	4.52	2272.37	0.04	22-06-2023	20.18	2160.14	1890.74	Electronics	0	3867.196667	2022-01
2023	1000020	2.01E+11	Product_0020	Vendor_D	Group_AA	PROMO	SubBrand_02	PCS	1083	18	60.17	PCS	5.35	5789.06	5.19	5618.7	0.055555556	23-06-2023	-2.94	4837.74	5789.06	Books & Media	0.748352112	5033.83	2022-01
2023	1000046	5.84E+12	Product_0046	Vendor_B	Group_AA	PROMO	SubBrand_04	PCS	871	13	67	PCS	2.33	2027.41	2.56	2226.95	0.076923077	23-06-2023	9.84	2190.7	2027.41	Electronics	0.702161396	3062.86	2022-01
2023	1000008	8.79E+11	Product_0008	Vendor_E	Group_AA	PROMO	SubBrand_03	PCS	652	11	59.27	PCS	4.12	2685.11	4.75	3094.9	0.090909091	23-06-2023	15.26	3001.08	2685.11	Electronics	0.729734842	3343.173333	2022-01
2023	1000008	4.39E+12	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	734	13	56.46	PCS	3.46	2539.47	4.03	2954.88	0.076923077	23-06-2023	16.36	2840.39	2539.47	Electronics	0	2677.39	2022-01
2023	1000015	14100000000	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1175	22	53.41	PCS	1.72	2025.83	2.68	3149.71	0.045454545	23-06-2023	55.48	2454.2	2025.83	Clothing	0	2765.223333	2022-01
2023	1000043	7.53E+12	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2623	9	291.44	PCS	2.23	5852.92	3.35	8794.6	0.111111111	23-06-2023	50.26	6215.47	5852.92	Toys & Games	0	3836.686667	2022-01
2023	1000049	13200000000	Product_0049	Vendor_A	Group_AA	REGULAR	SubBrand_01	PCS	2342	11	212.91	PCS	2.43	5681.58	3.55	8306.93	0.090909091	23-06-2023	46.21	6753.32	5681.58	Toys & Games	0	5140.996667	2022-01
2023	1000013	24100000000	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1769	11	160.82	PCS	2.42	4282.91	3.45	6102.01	0.090909091	23-06-2023	42.47	4371.82	4282.91	Health & Beauty	0	5780.203333	2022-01
2023	1000046	51500000000	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1373	12	114.42	PCS	2.22	3042.91	2.64	3619.53	0.083333333	23-06-2023	18.95	3365.45	3042.91	Electronics	0	4830.196667	2022-01
2023	1000032	2.71E+11	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	1071	17	63	CTN	2.58	2765.91	3.44	3685.7	0.058823529	24-06-2023	33.25	3619.51	2765.91	Sports & Outdoors	0	3785.593333	2022-01
2023	1000043	7.89E+12	Product_0043	Vendor_C	Group_AA	PROMO	SubBrand_02	PCS	2511	15	167.4	PCS	2.23	5592.15	2.27	5697.49	0.066666667	24-06-2023	1.88	4769.31	5592.15	Toys & Games	0.126292628	3918.09	2022-01
2023	1000029	97700000000	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	911	8	113.88	PCS	1.42	1294.34	2.13	1944.34	0.125	24-06-2023	50.22	1374.31	1294.34	Health & Beauty	0	3254.376667	2022-01
2023	1000032	2.09E+12	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	932	9	103.56	CTN	2.42	2251.6	3.25	3026	0.111111111	24-06-2023	34.39	2255.54	2251.6	Sports & Outdoors	0	2799.72	2022-01
2023	1000020	8.34E+11	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	1121	16	70.06	CTN	4.76	5339.4	5.77	6462.68	0.0625	24-06-2023	21.04	5057.7	5339.4	Books & Media	0	2895.85	2022-01
2023	1000010	16800000000	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	497	19	26.16	PCS	3.99	1984.48	4.61	2290.4	0.052631579	24-06-2023	15.42	2148.84	1984.48	Food & Beverages	0	3154.026667	2022-01
2023	1000013	12200000000	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1520	15	101.33	CTN	2.68	4074.93	3.95	6007.68	0.066666667	24-06-2023	47.43	4915.27	4074.93	Health & Beauty	0	4040.603333	2022-01
2023	1000049	9.23E+12	Product_0049	Vendor_A	Group_AA	CLEARANCE	SubBrand_01	PCS	2784	8	348	PCS	2.25	6261.89	1.36	3790.58	0.125	24-06-2023	-39.47	3209.8	6261.89	Toys & Games	0	3424.636667	2022-01
2023	1000008	8.65E+12	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	675	18	37.5	PCS	3.87	2611.19	4.7	3172.24	0.055555556	24-06-2023	21.49	3100.31	2611.19	Electronics	0	3741.793333	2022-01
2023	1000015	8.71E+11	Product_0015	Vendor_C	Group_AA	REGULAR	SubBrand_03	PCS	1242	14	88.71	PCS	1.57	1954.72	2.47	3071.69	0.071428571	25-06-2023	57.14	2293.91	1954.72	Clothing	0	2868.006667	2022-01
2023	1000043	1.05E+11	Product_0043	Vendor_C	Group_AA	REGULAR	SubBrand_02	PCS	2371	20	118.55	PCS	2.11	5008.75	3.33	7891.18	0.05	25-06-2023	57.55	6105.76	5008.75	Toys & Games	0	3833.326667	2022-01
2023	1000008	6.94E+11	Product_0008	Vendor_E	Group_AA	REGULAR	SubBrand_03	PCS	455	19	23.95	PCS	3.68	1676.04	4.41	2007.58	0.052631579	25-06-2023	19.78	1662.74	1676.04	Electronics	0	3354.136667	2022-01
2023	1000013	21700000000	Product_0013	Vendor_B	Group_AA	REGULAR	SubBrand_03	PCS	1671	15	111.4	PCS	2.64	4404.53	3.74	6254.25	0.066666667	25-06-2023	42	5907.28	4404.53	Health & Beauty	0	4558.593333	2022-01
2023	1000010	7.76E+12	Product_0010	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	778	22	35.36	CTN	3.89	3028.34	4.54	3532.65	0.045454545	25-06-2023	16.65	3487.23	3028.34	Food & Beverages	0	3685.75	2022-01
2023	1000017	5.87E+11	Product_0017	Vendor_D	Group_AA	REGULAR	SubBrand_04	PCS	2322	11	211.09	PCS	4.12	9566.5	4.93	11443.24	0.090909091	25-06-2023	19.62	9878.09	9566.5	Electronics	0	6424.2	2022-01
2023	1000029	19500000000	Product_0029	Vendor_B	Group_AA	REGULAR	SubBrand_01	PCS	1067	21	50.81	PCS	1.48	1584.36	2.23	2382.19	0.047619048	25-06-2023	50.36	1711.31	1584.36	Health & Beauty	0	5025.543333	2022-01
2023	1000046	5.46E+11	Product_0046	Vendor_B	Group_AA	REGULAR	SubBrand_04	PCS	1053	24	43.88	PCS	2.29	2411.86	2.66	2797.6	0.041666667	25-06-2023	15.99	2673.63	2411.86	Electronics	0	4754.343333	2022-01
2023	1000020	7.2E+11	Product_0020	Vendor_D	Group_AA	REGULAR	SubBrand_02	PCS	1180	10	118	PCS	5.19	6121.19	6.88	8122.89	0.1	25-06-2023	32.7	7878.67	6121.19	Books & Media	0	4087.87	2022-01
2023	1000032	9.17E+11	Product_0032	Vendor_A	Group_AA	REGULAR	SubBrand_04	PCS	926	23	40.26	CTN	2.25	2083.55	2.82	2612.15	0.043478261	26-06-2023	25.37	2570.97	2083.55	Sports & Outdoors	0	4374.423333	2022-01
